timestamp_utc,timestamp_peru,timestamp_nl,datum_ticket,dagen_vooruit,ruta,aforo,verkocht,beschikbaar,turnos_entregados,turnos_disponibles
2026-09-21T18:59:14.385Z,2026-09-21 13:59:14,2026-09-21 20:59:14,2026-09-22,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-21T19:06:03.225Z,2026-09-21 14:06:03,2026-09-21 21:06:03,2026-09-22,1,"Ruta 1-A: Montaña Machupicchu",50,44,6,1000,0
2026-09-21T19:06:03.225Z,2026-09-21 14:06:03,2026-09-21 21:06:03,2026-09-22,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-21T19:14:51.292Z,2026-09-21 14:14:51,2026-09-21 21:14:51,2026-09-22,1,"Ruta 1-A: Montaña Machupicchu",50,46,4,1000,0
2026-09-21T19:14:51.292Z,2026-09-21 14:14:51,2026-09-21 21:14:51,2026-09-22,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-21T19:23:24.132Z,2026-09-21 14:23:24,2026-09-21 21:23:24,2026-09-22,1,"Ruta 1-A: Montaña Machupicchu",50,46,4,1000,0
2026-09-21T19:23:24.132Z,2026-09-21 14:23:24,2026-09-21 21:23:24,2026-09-22,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-21T19:26:32.220Z,2026-09-21 14:26:32,2026-09-21 21:26:32,2026-09-22,1,"Ruta 1-A: Montaña Machupicchu",50,46,4,1000,0
2026-09-21T19:26:32.220Z,2026-09-21 14:26:32,2026-09-21 21:26:32,2026-09-22,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-21T19:34:04.128Z,2026-09-21 14:34:04,2026-09-21 21:34:04,2026-09-22,1,"Ruta 1-A: Montaña Machupicchu",50,47,3,1000,0
2026-09-21T19:34:04.128Z,2026-09-21 14:34:04,2026-09-21 21:34:04,2026-09-22,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-21T19:42:33.362Z,2026-09-21 14:42:33,2026-09-21 21:42:33,2026-09-22,1,"Ruta 1-A: Montaña Machupicchu",50,49,1,1000,0
2026-09-21T19:42:33.362Z,2026-09-21 14:42:33,2026-09-21 21:42:33,2026-09-22,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-21T19:48:37.095Z,2026-09-21 14:48:37,2026-09-21 21:48:37,2026-09-22,1,"Ruta 1-A: Montaña Machupicchu",50,49,1,1000,0
2026-09-21T19:48:37.095Z,2026-09-21 14:48:37,2026-09-21 21:48:37,2026-09-22,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-21T19:55:20.808Z,2026-09-21 14:55:20,2026-09-21 21:55:20,2026-09-22,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-21T19:55:20.808Z,2026-09-21 14:55:20,2026-09-21 21:55:20,2026-09-22,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-21T19:55:20.808Z,2026-09-21 14:55:20,2026-09-21 21:55:20,2026-09-23,2,"Ruta 1-A: Montaña Machupicchu",50,0,50,0,1000
2026-09-21T19:55:20.808Z,2026-09-21 14:55:20,2026-09-21 21:55:20,2026-09-23,2,"Ruta 2-A: Clásico Diseñada",600,0,600,0,1000
2026-09-21T20:01:32.165Z,2026-09-21 15:01:32,2026-09-21 22:01:32,2026-09-22,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-21T20:01:32.165Z,2026-09-21 15:01:32,2026-09-21 22:01:32,2026-09-22,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-21T20:01:32.165Z,2026-09-21 15:01:32,2026-09-21 22:01:32,2026-09-23,2,"Ruta 1-A: Montaña Machupicchu",50,0,50,7,993
2026-09-21T20:01:32.165Z,2026-09-21 15:01:32,2026-09-21 22:01:32,2026-09-23,2,"Ruta 2-A: Clásico Diseñada",600,0,600,7,993
2026-09-21T20:06:39.245Z,2026-09-21 15:06:39,2026-09-21 22:06:39,2026-09-22,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-21T20:06:39.245Z,2026-09-21 15:06:39,2026-09-21 22:06:39,2026-09-22,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-21T20:06:39.245Z,2026-09-21 15:06:39,2026-09-21 22:06:39,2026-09-23,2,"Ruta 1-A: Montaña Machupicchu",50,0,50,32,968
2026-09-21T20:06:39.245Z,2026-09-21 15:06:39,2026-09-21 22:06:39,2026-09-23,2,"Ruta 2-A: Clásico Diseñada",600,8,592,32,968
2026-09-21T20:21:16.508Z,2026-09-21 15:21:16,2026-09-21 22:21:16,2026-09-22,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-21T20:21:16.508Z,2026-09-21 15:21:16,2026-09-21 22:21:16,2026-09-22,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-21T20:21:16.508Z,2026-09-21 15:21:16,2026-09-21 22:21:16,2026-09-23,2,"Ruta 1-A: Montaña Machupicchu",50,0,50,90,910
2026-09-21T20:21:16.508Z,2026-09-21 15:21:16,2026-09-21 22:21:16,2026-09-23,2,"Ruta 2-A: Clásico Diseñada",600,31,569,90,910
2026-09-21T20:25:54.182Z,2026-09-21 15:25:54,2026-09-21 22:25:54,2026-09-22,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-21T20:25:54.182Z,2026-09-21 15:25:54,2026-09-21 22:25:54,2026-09-22,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-21T20:25:54.182Z,2026-09-21 15:25:54,2026-09-21 22:25:54,2026-09-23,2,"Ruta 1-A: Montaña Machupicchu",50,0,50,92,908
2026-09-21T20:25:54.182Z,2026-09-21 15:25:54,2026-09-21 22:25:54,2026-09-23,2,"Ruta 2-A: Clásico Diseñada",600,46,554,92,908
2026-09-21T20:31:06.763Z,2026-09-21 15:31:06,2026-09-21 22:31:06,2026-09-22,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-21T20:31:06.763Z,2026-09-21 15:31:06,2026-09-21 22:31:06,2026-09-22,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-21T20:31:06.763Z,2026-09-21 15:31:06,2026-09-21 22:31:06,2026-09-23,2,"Ruta 1-A: Montaña Machupicchu",50,0,50,104,896
2026-09-21T20:31:06.763Z,2026-09-21 15:31:06,2026-09-21 22:31:06,2026-09-23,2,"Ruta 2-A: Clásico Diseñada",600,55,545,104,896
2026-09-21T20:40:48.483Z,2026-09-21 15:40:48,2026-09-21 22:40:48,2026-09-22,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-21T20:40:48.483Z,2026-09-21 15:40:48,2026-09-21 22:40:48,2026-09-22,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-21T20:40:48.483Z,2026-09-21 15:40:48,2026-09-21 22:40:48,2026-09-23,2,"Ruta 1-A: Montaña Machupicchu",50,0,50,145,855
2026-09-21T20:40:48.483Z,2026-09-21 15:40:48,2026-09-21 22:40:48,2026-09-23,2,"Ruta 2-A: Clásico Diseñada",600,79,521,145,855
2026-09-21T20:47:24.788Z,2026-09-21 15:47:24,2026-09-21 22:47:24,2026-09-22,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-21T20:47:24.788Z,2026-09-21 15:47:24,2026-09-21 22:47:24,2026-09-22,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-21T20:47:24.788Z,2026-09-21 15:47:24,2026-09-21 22:47:24,2026-09-23,2,"Ruta 1-A: Montaña Machupicchu",50,0,50,166,834
2026-09-21T20:47:24.788Z,2026-09-21 15:47:24,2026-09-21 22:47:24,2026-09-23,2,"Ruta 2-A: Clásico Diseñada",600,86,514,166,834
2026-09-21T20:53:36.145Z,2026-09-21 15:53:36,2026-09-21 22:53:36,2026-09-22,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-21T20:53:36.145Z,2026-09-21 15:53:36,2026-09-21 22:53:36,2026-09-22,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-21T20:53:36.145Z,2026-09-21 15:53:36,2026-09-21 22:53:36,2026-09-23,2,"Ruta 1-A: Montaña Machupicchu",50,0,50,186,814
2026-09-21T20:53:36.145Z,2026-09-21 15:53:36,2026-09-21 22:53:36,2026-09-23,2,"Ruta 2-A: Clásico Diseñada",600,105,495,186,814
2026-09-21T21:00:03.447Z,2026-09-21 16:00:03,2026-09-21 23:00:03,2026-09-22,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-21T21:00:03.447Z,2026-09-21 16:00:03,2026-09-21 23:00:03,2026-09-22,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-21T21:00:03.447Z,2026-09-21 16:00:03,2026-09-21 23:00:03,2026-09-23,2,"Ruta 1-A: Montaña Machupicchu",50,0,50,213,787
2026-09-21T21:00:03.447Z,2026-09-21 16:00:03,2026-09-21 23:00:03,2026-09-23,2,"Ruta 2-A: Clásico Diseñada",600,124,476,213,787
2026-09-21T21:05:48.403Z,2026-09-21 16:05:48,2026-09-21 23:05:48,2026-09-22,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-21T21:05:48.403Z,2026-09-21 16:05:48,2026-09-21 23:05:48,2026-09-22,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-21T21:05:48.403Z,2026-09-21 16:05:48,2026-09-21 23:05:48,2026-09-23,2,"Ruta 1-A: Montaña Machupicchu",50,0,50,232,768
2026-09-21T21:05:48.403Z,2026-09-21 16:05:48,2026-09-21 23:05:48,2026-09-23,2,"Ruta 2-A: Clásico Diseñada",600,135,465,232,768
2026-09-21T21:24:05.591Z,2026-09-21 16:24:05,2026-09-21 23:24:05,2026-09-22,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-21T21:24:05.591Z,2026-09-21 16:24:05,2026-09-21 23:24:05,2026-09-22,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-21T21:24:05.591Z,2026-09-21 16:24:05,2026-09-21 23:24:05,2026-09-23,2,"Ruta 1-A: Montaña Machupicchu",50,0,50,255,745
2026-09-21T21:24:05.591Z,2026-09-21 16:24:05,2026-09-21 23:24:05,2026-09-23,2,"Ruta 2-A: Clásico Diseñada",600,164,436,255,745
2026-09-21T21:34:17.118Z,2026-09-21 16:34:17,2026-09-21 23:34:17,2026-09-22,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-21T21:34:17.118Z,2026-09-21 16:34:17,2026-09-21 23:34:17,2026-09-22,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-21T21:34:17.118Z,2026-09-21 16:34:17,2026-09-21 23:34:17,2026-09-23,2,"Ruta 1-A: Montaña Machupicchu",50,0,50,257,743
2026-09-21T21:34:17.118Z,2026-09-21 16:34:17,2026-09-21 23:34:17,2026-09-23,2,"Ruta 2-A: Clásico Diseñada",600,179,421,257,743
2026-09-21T21:48:28.181Z,2026-09-21 16:48:28,2026-09-21 23:48:28,2026-09-22,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-21T21:48:28.181Z,2026-09-21 16:48:28,2026-09-21 23:48:28,2026-09-22,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-21T21:48:28.181Z,2026-09-21 16:48:28,2026-09-21 23:48:28,2026-09-23,2,"Ruta 1-A: Montaña Machupicchu",50,0,50,264,736
2026-09-21T21:48:28.181Z,2026-09-21 16:48:28,2026-09-21 23:48:28,2026-09-23,2,"Ruta 2-A: Clásico Diseñada",600,197,403,264,736
2026-09-21T22:06:43.724Z,2026-09-21 17:06:43,2026-09-22 00:06:43,2026-09-22,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-21T22:06:43.724Z,2026-09-21 17:06:43,2026-09-22 00:06:43,2026-09-22,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-21T22:06:43.724Z,2026-09-21 17:06:43,2026-09-22 00:06:43,2026-09-23,2,"Ruta 1-A: Montaña Machupicchu",50,0,50,270,730
2026-09-21T22:06:43.724Z,2026-09-21 17:06:43,2026-09-22 00:06:43,2026-09-23,2,"Ruta 2-A: Clásico Diseñada",600,207,393,270,730
2026-09-21T22:25:04.917Z,2026-09-21 17:25:04,2026-09-22 00:25:04,2026-09-22,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-21T22:25:04.917Z,2026-09-21 17:25:04,2026-09-22 00:25:04,2026-09-22,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-21T22:25:04.917Z,2026-09-21 17:25:04,2026-09-22 00:25:04,2026-09-23,2,"Ruta 1-A: Montaña Machupicchu",50,0,50,270,730
2026-09-21T22:25:04.917Z,2026-09-21 17:25:04,2026-09-22 00:25:04,2026-09-23,2,"Ruta 2-A: Clásico Diseñada",600,207,393,270,730
2026-09-21T22:35:43.259Z,2026-09-21 17:35:43,2026-09-22 00:35:43,2026-09-22,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-21T22:35:43.259Z,2026-09-21 17:35:43,2026-09-22 00:35:43,2026-09-22,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-21T22:35:43.259Z,2026-09-21 17:35:43,2026-09-22 00:35:43,2026-09-23,2,"Ruta 1-A: Montaña Machupicchu",50,0,50,282,718
2026-09-21T22:35:43.259Z,2026-09-21 17:35:43,2026-09-22 00:35:43,2026-09-23,2,"Ruta 2-A: Clásico Diseñada",600,215,385,282,718
2026-09-21T22:48:09.359Z,2026-09-21 17:48:09,2026-09-22 00:48:09,2026-09-22,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-21T22:48:09.359Z,2026-09-21 17:48:09,2026-09-22 00:48:09,2026-09-22,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-21T22:48:09.359Z,2026-09-21 17:48:09,2026-09-22 00:48:09,2026-09-23,2,"Ruta 1-A: Montaña Machupicchu",50,0,50,290,710
2026-09-21T22:48:09.359Z,2026-09-21 17:48:09,2026-09-22 00:48:09,2026-09-23,2,"Ruta 2-A: Clásico Diseñada",600,225,375,290,710
2026-09-21T23:06:08.782Z,2026-09-21 18:06:08,2026-09-22 01:06:08,2026-09-22,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-21T23:06:08.782Z,2026-09-21 18:06:08,2026-09-22 01:06:08,2026-09-22,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-21T23:06:08.782Z,2026-09-21 18:06:08,2026-09-22 01:06:08,2026-09-23,2,"Ruta 1-A: Montaña Machupicchu",50,0,50,312,688
2026-09-21T23:06:08.782Z,2026-09-21 18:06:08,2026-09-22 01:06:08,2026-09-23,2,"Ruta 2-A: Clásico Diseñada",600,234,366,312,688
2026-09-21T23:34:32.694Z,2026-09-21 18:34:32,2026-09-22 01:34:32,2026-09-22,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-21T23:34:32.694Z,2026-09-21 18:34:32,2026-09-22 01:34:32,2026-09-22,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-21T23:34:32.694Z,2026-09-21 18:34:32,2026-09-22 01:34:32,2026-09-23,2,"Ruta 1-A: Montaña Machupicchu",50,0,50,338,662
2026-09-21T23:34:32.694Z,2026-09-21 18:34:32,2026-09-22 01:34:32,2026-09-23,2,"Ruta 2-A: Clásico Diseñada",600,261,339,338,662
2026-09-21T23:48:24.112Z,2026-09-21 18:48:24,2026-09-22 01:48:24,2026-09-22,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-21T23:48:24.112Z,2026-09-21 18:48:24,2026-09-22 01:48:24,2026-09-22,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-21T23:48:24.112Z,2026-09-21 18:48:24,2026-09-22 01:48:24,2026-09-23,2,"Ruta 1-A: Montaña Machupicchu",50,0,50,347,653
2026-09-21T23:48:24.112Z,2026-09-21 18:48:24,2026-09-22 01:48:24,2026-09-23,2,"Ruta 2-A: Clásico Diseñada",600,273,327,347,653
2026-09-22T00:15:21.625Z,2026-09-21 19:15:21,2026-09-22 02:15:21,2026-09-23,2,"Ruta 1-A: Montaña Machupicchu",50,0,50,352,648
2026-09-22T00:15:21.625Z,2026-09-21 19:15:21,2026-09-22 02:15:21,2026-09-23,2,"Ruta 2-A: Clásico Diseñada",600,280,320,352,648
2026-09-22T01:02:36.412Z,2026-09-21 20:02:36,2026-09-22 03:02:36,2026-09-23,2,"Ruta 1-A: Montaña Machupicchu",50,0,50,358,642
2026-09-22T01:02:36.412Z,2026-09-21 20:02:36,2026-09-22 03:02:36,2026-09-23,2,"Ruta 2-A: Clásico Diseñada",600,282,318,358,642
2026-09-22T01:34:29.186Z,2026-09-21 20:34:29,2026-09-22 03:34:29,2026-09-23,2,"Ruta 1-A: Montaña Machupicchu",50,0,50,361,639
2026-09-22T01:34:29.186Z,2026-09-21 20:34:29,2026-09-22 03:34:29,2026-09-23,2,"Ruta 2-A: Clásico Diseñada",600,284,316,361,639
2026-09-22T01:55:31.030Z,2026-09-21 20:55:31,2026-09-22 03:55:31,2026-09-23,2,"Ruta 1-A: Montaña Machupicchu",50,0,50,362,638
2026-09-22T01:55:31.030Z,2026-09-21 20:55:31,2026-09-22 03:55:31,2026-09-23,2,"Ruta 2-A: Clásico Diseñada",600,284,316,362,638
2026-09-22T02:08:40.250Z,2026-09-21 21:08:40,2026-09-22 04:08:40,2026-09-23,2,"Ruta 1-A: Montaña Machupicchu",50,0,50,387,613
2026-09-22T02:08:40.250Z,2026-09-21 21:08:40,2026-09-22 04:08:40,2026-09-23,2,"Ruta 2-A: Clásico Diseñada",600,295,305,387,613
2026-09-22T02:34:39.413Z,2026-09-21 21:34:39,2026-09-22 04:34:39,2026-09-23,2,"Ruta 1-A: Montaña Machupicchu",50,0,50,450,550
2026-09-22T02:34:39.413Z,2026-09-21 21:34:39,2026-09-22 04:34:39,2026-09-23,2,"Ruta 2-A: Clásico Diseñada",600,352,248,450,550
2026-09-22T02:52:54.397Z,2026-09-21 21:52:54,2026-09-22 04:52:54,2026-09-23,2,"Ruta 1-A: Montaña Machupicchu",50,0,50,454,546
2026-09-22T02:52:54.397Z,2026-09-21 21:52:54,2026-09-22 04:52:54,2026-09-23,2,"Ruta 2-A: Clásico Diseñada",600,354,246,454,546
2026-09-22T03:08:03.433Z,2026-09-21 22:08:03,2026-09-22 05:08:03,2026-09-23,2,"Ruta 1-A: Montaña Machupicchu",50,0,50,454,546
2026-09-22T03:08:03.433Z,2026-09-21 22:08:03,2026-09-22 05:08:03,2026-09-23,2,"Ruta 2-A: Clásico Diseñada",600,356,244,454,546
2026-09-22T03:30:32.797Z,2026-09-21 22:30:32,2026-09-22 05:30:32,2026-09-23,2,"Ruta 1-A: Montaña Machupicchu",50,0,50,454,546
2026-09-22T03:30:32.797Z,2026-09-21 22:30:32,2026-09-22 05:30:32,2026-09-23,2,"Ruta 2-A: Clásico Diseñada",600,356,244,454,546
2026-09-22T03:46:35.715Z,2026-09-21 22:46:35,2026-09-22 05:46:35,2026-09-23,2,"Ruta 1-A: Montaña Machupicchu",50,0,50,454,546
2026-09-22T03:46:35.715Z,2026-09-21 22:46:35,2026-09-22 05:46:35,2026-09-23,2,"Ruta 2-A: Clásico Diseñada",600,356,244,454,546
2026-09-22T04:07:24.710Z,2026-09-21 23:07:24,2026-09-22 06:07:24,2026-09-23,2,"Ruta 1-A: Montaña Machupicchu",50,0,50,454,546
2026-09-22T04:07:24.710Z,2026-09-21 23:07:24,2026-09-22 06:07:24,2026-09-23,2,"Ruta 2-A: Clásico Diseñada",600,356,244,454,546
2026-09-22T04:52:47.783Z,2026-09-21 23:52:47,2026-09-22 06:52:47,2026-09-23,2,"Ruta 1-A: Montaña Machupicchu",50,0,50,454,546
2026-09-22T04:52:47.783Z,2026-09-21 23:52:47,2026-09-22 06:52:47,2026-09-23,2,"Ruta 2-A: Clásico Diseñada",600,356,244,454,546
2026-09-22T05:26:45.446Z,2026-09-22 00:26:45,2026-09-22 07:26:45,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,0,50,454,546
2026-09-22T05:26:45.446Z,2026-09-22 00:26:45,2026-09-22 07:26:45,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,356,244,454,546
2026-09-22T05:38:03.847Z,2026-09-22 00:38:03,2026-09-22 07:38:03,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,0,50,454,546
2026-09-22T05:38:03.847Z,2026-09-22 00:38:03,2026-09-22 07:38:03,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,356,244,454,546
2026-09-22T05:49:19.396Z,2026-09-22 00:49:19,2026-09-22 07:49:19,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,0,50,454,546
2026-09-22T05:49:19.396Z,2026-09-22 00:49:19,2026-09-22 07:49:19,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,356,244,454,546
2026-09-22T06:10:48.376Z,2026-09-22 01:10:48,2026-09-22 08:10:48,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,0,50,454,546
2026-09-22T06:10:48.376Z,2026-09-22 01:10:48,2026-09-22 08:10:48,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,356,244,454,546
2026-09-22T06:40:42.395Z,2026-09-22 01:40:42,2026-09-22 08:40:42,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,0,50,454,546
2026-09-22T06:40:42.395Z,2026-09-22 01:40:42,2026-09-22 08:40:42,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,356,244,454,546
2026-09-22T07:01:16.583Z,2026-09-22 02:01:16,2026-09-22 09:01:16,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,0,50,454,546
2026-09-22T07:01:16.583Z,2026-09-22 02:01:16,2026-09-22 09:01:16,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,356,244,454,546
2026-09-22T07:25:14.492Z,2026-09-22 02:25:14,2026-09-22 09:25:14,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,0,50,454,546
2026-09-22T07:25:14.492Z,2026-09-22 02:25:14,2026-09-22 09:25:14,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,356,244,454,546
2026-09-22T07:38:59.591Z,2026-09-22 02:38:59,2026-09-22 09:38:59,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,0,50,454,546
2026-09-22T07:38:59.591Z,2026-09-22 02:38:59,2026-09-22 09:38:59,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,356,244,454,546
2026-09-22T07:50:02.700Z,2026-09-22 02:50:02,2026-09-22 09:50:02,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,0,50,454,546
2026-09-22T07:50:02.700Z,2026-09-22 02:50:02,2026-09-22 09:50:02,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,356,244,454,546
2026-09-22T08:08:45.071Z,2026-09-22 03:08:45,2026-09-22 10:08:45,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,0,50,454,546
2026-09-22T08:08:45.071Z,2026-09-22 03:08:45,2026-09-22 10:08:45,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,356,244,454,546
2026-09-22T08:34:04.083Z,2026-09-22 03:34:04,2026-09-22 10:34:04,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,0,50,454,546
2026-09-22T08:34:04.083Z,2026-09-22 03:34:04,2026-09-22 10:34:04,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,356,244,454,546
2026-09-22T08:52:47.001Z,2026-09-22 03:52:47,2026-09-22 10:52:47,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,0,50,454,546
2026-09-22T08:52:47.001Z,2026-09-22 03:52:47,2026-09-22 10:52:47,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,356,244,454,546
2026-09-22T09:07:32.346Z,2026-09-22 04:07:32,2026-09-22 11:07:32,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,0,50,454,546
2026-09-22T09:07:32.346Z,2026-09-22 04:07:32,2026-09-22 11:07:32,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,356,244,454,546
2026-09-22T09:28:08.796Z,2026-09-22 04:28:08,2026-09-22 11:28:08,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,0,50,454,546
2026-09-22T09:28:08.796Z,2026-09-22 04:28:08,2026-09-22 11:28:08,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,356,244,454,546
2026-09-22T09:38:32.160Z,2026-09-22 04:38:32,2026-09-22 11:38:32,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,0,50,454,546
2026-09-22T09:38:32.160Z,2026-09-22 04:38:32,2026-09-22 11:38:32,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,356,244,454,546
2026-09-22T09:48:47.246Z,2026-09-22 04:48:47,2026-09-22 11:48:47,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,0,50,454,546
2026-09-22T09:48:47.246Z,2026-09-22 04:48:47,2026-09-22 11:48:47,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,356,244,454,546
2026-09-22T10:07:47.869Z,2026-09-22 05:07:47,2026-09-22 12:07:47,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,0,50,454,546
2026-09-22T10:07:47.869Z,2026-09-22 05:07:47,2026-09-22 12:07:47,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,356,244,454,546
2026-09-22T10:27:48.435Z,2026-09-22 05:27:48,2026-09-22 12:27:48,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,0,50,454,546
2026-09-22T10:27:48.435Z,2026-09-22 05:27:48,2026-09-22 12:27:48,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,356,244,454,546
2026-09-22T10:39:04.417Z,2026-09-22 05:39:04,2026-09-22 12:39:04,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,0,50,454,546
2026-09-22T10:39:04.417Z,2026-09-22 05:39:04,2026-09-22 12:39:04,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,356,244,454,546
2026-09-22T10:48:45.706Z,2026-09-22 05:48:45,2026-09-22 12:48:45,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,0,50,454,546
2026-09-22T10:48:45.706Z,2026-09-22 05:48:45,2026-09-22 12:48:45,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,356,244,454,546
2026-09-22T11:06:44.063Z,2026-09-22 06:06:44,2026-09-22 13:06:44,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,0,50,457,543
2026-09-22T11:06:44.063Z,2026-09-22 06:06:44,2026-09-22 13:06:44,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,356,244,457,543
2026-09-22T11:24:26.758Z,2026-09-22 06:24:26,2026-09-22 13:24:26,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,0,50,526,474
2026-09-22T11:24:26.758Z,2026-09-22 06:24:26,2026-09-22 13:24:26,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,367,233,526,474
2026-09-22T11:35:15.447Z,2026-09-22 06:35:15,2026-09-22 13:35:15,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,0,50,571,429
